,SMILES,Formula,Autocorrelation_descriptors_vector_2d,Autocorrelation_descriptors_vector_3d,CrippenDescriptors,ExactMolWt,FractionCSP3,HallKierAlpha,CalcKappa1,CalcKappa2,CalcKappa3
76,CC12CN1CC1(C2)N(N)C=NC1=O,C8H12N4O,"[2.882, 3.286, 3.154, 2.833, 2.335, 0.0, 0.0, 0.0, 2.61, 3.028, 2.781, 2.374, 2.01, 0.0, 0.0, 0.0, 2.879, 3.283, 3.15, 2.827, 2.332, 0.0, 0.0, 0.0, 2.503, 2.931, 2.625, 2.189, 1.858, 0.0, 0.0, 0.0, 2.94, 3.334, 3.201, 2.897, 2.359, 0.0, 0.0, 0.0, 4.043, 4.412, 4.534, 4.16, 3.434, 0.0, 0.0, 0.0, 0.111, 0.177, 0.181, 0.134, 0.079, 0.0, 0.0, 0.0, 0.193, 0.295, 0.278, 0.214, 0.111, 0.0, 0.0, 0.0, 0.104, 0.166, 0.171, 0.125, 0.074, 0.0, 0.0, 0.0, 0.497, 0.773, 0.751, 0.57, 0.309, 0.0, 0.0, 0.0, 0.249, 0.363, 0.324, 0.249, 0.122, 0.0, 0.0, 0.0, 9.746, 23.832, 33.992, 14.667, 19.225, 0.0, 0.0, 0.0, -0.146, 0.056, -0.155, 0.177, -0.618, 0.0, 0.0, 0.0, -0.176, 0.019, -0.096, 0.189, -0.617, 0.0, 0.0, 0.0, -0.144, 0.056, -0.157, 0.174, -0.615, 0.0, 0.0, 0.0, -0.169, 0.037, -0.121, 0.196, -0.633, 0.0, 0.0, 0.0, -0.171, -0.026, -0.043, 0.134, -0.533, 0.0, 0.0, 0.0, 0.107, 0.077, -0.049, -0.288, -0.651, 0.0, 0.0, 0.0, 0.842, 0.699, 1.207, 0.97, 1.72, 0.0, 0.0, 0.0, 1.009, 0.817, 1.063, 0.895, 1.528, 0.0, 0.0, 0.0, 0.833, 0.693, 1.213, 0.977, 1.727, 0.0, 0.0, 0.0, 0.953, 0.772, 1.118, 0.908, 1.613, 0.0, 0.0, 0.0, 1.072, 0.893, 0.972, 0.934, 1.347, 0.0, 0.0, 0.0, 0.441, 0.584, 1.201, 1.452, 2.034, 0.0, 0.0, 0.0]",0,"(-1.0525999999999984, 46.85140000000002)",180.101111004,0.75,-0.9400000000000002,7.4625442677086005,1.7823334388528989,0.6981682221256309
77,CC1C2C3CC3(NC=N)C1C2O,C9H14N2O,"[2.762, 3.069, 2.871, 2.631, 1.922, 1.314, 0.0, 0.0, 2.638, 2.906, 2.652, 2.303, 1.607, 0.833, 0.0, 0.0, 2.76, 3.067, 2.869, 2.627, 1.918, 1.308, 0.0, 0.0, 2.59, 2.843, 2.554, 2.163, 1.465, 0.647, 0.0, 0.0, 2.778, 3.089, 2.879, 2.649, 1.957, 1.349, 0.0, 0.0, 4.151, 4.324, 4.201, 3.761, 2.708, 1.099, 0.0, 0.0, 0.065, 0.101, 0.095, 0.098, 0.037, 0.037, 0.0, 0.0, 0.089, 0.148, 0.121, 0.13, 0.052, 0.051, 0.0, 0.0, 0.061, 0.096, 0.09, 0.093, 0.035, 0.035, 0.0, 0.0, 0.25, 0.404, 0.35, 0.373, 0.145, 0.146, 0.0, 0.0, 0.097, 0.17, 0.122, 0.128, 0.058, 0.047, 0.0, 0.0, 11.098, 7.91, 4.777, 10.417, 4.105, 2.084, 0.0, 0.0, -0.021, 0.015, -0.286, -0.104, -0.572, 1.144, 0.0, 0.0, -0.042, 0.095, -0.296, -0.133, -0.712, 1.123, 0.0, 0.0, -0.02, 0.012, -0.284, -0.104, -0.564, 1.131, 0.0, 0.0, -0.034, 0.06, -0.298, -0.115, -0.667, 1.203, 0.0, 0.0, -0.056, 0.171, -0.263, -0.194, -0.74, 0.651, 0.0, 0.0, 0.12, -0.272, 0.009, -0.124, -0.544, 0.712, 0.0, 0.0, 0.59, 0.682, 1.257, 1.392, 1.651, 1.177, 0.0, 0.0, 0.677, 0.657, 1.176, 1.337, 1.895, 1.114, 0.0, 0.0, 0.586, 0.683, 1.259, 1.396, 1.639, 1.194, 0.0, 0.0, 0.644, 0.671, 1.216, 1.352, 1.803, 1.063, 0.0, 0.0, 0.727, 0.614, 1.071, 1.345, 2.035, 1.559, 0.0, 0.0, 0.632, 1.076, 1.048, 1.31, 1.316, 0.0, 0.0, 0.0]",0,"(0.1983700000000001, 44.908200000000015)",166.110613068,0.8888888888888888,-0.5700000000000001,6.893865752150225,1.6895191422985334,0.4537598577906483
78,CC1(N)CC2(C)COC1CC2CO,C10H19NO2,"[2.783, 3.251, 3.253, 2.783, 1.836, 1.357, 0.0, 0.0, 2.632, 3.097, 3.013, 2.472, 1.382, 0.814, 0.0, 0.0, 2.781, 3.25, 3.251, 2.78, 1.832, 1.352, 0.0, 0.0, 2.564, 3.03, 2.905, 2.317, 1.19, 0.553, 0.0, 0.0, 2.768, 3.247, 3.235, 2.768, 1.786, 1.327, 0.0, 0.0, 3.434, 3.819, 3.79, 3.033, 2.048, 1.099, 0.0, 0.0, 0.099, 0.154, 0.197, 0.126, 0.1, 0.045, 0.0, 0.0, 0.092, 0.152, 0.197, 0.123, 0.079, 0.054, 0.0, 0.0, 0.095, 0.147, 0.188, 0.121, 0.097, 0.042, 0.0, 0.0, 0.303, 0.487, 0.631, 0.396, 0.278, 0.162, 0.0, 0.0, 0.068, 0.12, 0.152, 0.096, 0.048, 0.045, 0.0, 0.0, 3.45, 4.864, 6.549, 2.848, 1.161, 0.296, 0.0, 0.0, -0.082, -0.066, -0.107, -0.435, 0.871, 0.345, 0.0, 0.0, -0.076, -0.089, -0.053, -0.491, 0.541, 0.994, 0.0, 0.0, -0.082, -0.065, -0.109, -0.432, 0.883, 0.316, 0.0, 0.0, -0.079, -0.08, -0.076, -0.472, 0.693, 0.737, 0.0, 0.0, -0.059, -0.105, -0.005, -0.495, 0.137, 1.369, 0.0, 0.0, 0.01, -0.148, -0.07, -0.104, -0.235, 0.298, 0.0, 0.0, 0.787, 0.701, 1.04, 1.5, 1.06, 2.117, 0.0, 0.0, 0.761, 0.767, 0.971, 1.577, 1.231, 1.464, 0.0, 0.0, 0.788, 0.698, 1.043, 1.497, 1.054, 2.147, 0.0, 0.0, 0.776, 0.737, 1.002, 1.545, 1.152, 1.718, 0.0, 0.0, 0.694, 0.838, 0.896, 1.635, 1.442, 1.134, 0.0, 0.0, 0.864, 0.993, 1.255, 0.738, 1.468, 0.0, 0.0, 0.0]",0,"(0.5112000000000001, 50.24920000000003)",185.141578848,1.0,-0.12,9.435606308498535,2.6863474986551914,1.2988803406396676
79,COC1=C(CO)SN=C1C(N)C#C,C8H10N2O2S,"[2.95, 3.212, 3.345, 3.239, 2.565, 1.773, 0.847, 0.0, 2.545, 2.803, 2.784, 2.679, 2.18, 1.448, 0.539, 0.0, 2.749, 2.996, 3.111, 3.014, 2.432, 1.769, 0.845, 0.0, 2.509, 2.799, 2.687, 2.631, 2.112, 1.319, 0.375, 0.0, 2.729, 2.988, 3.098, 2.991, 2.41, 1.753, 0.793, 0.0, 3.806, 4.062, 4.188, 3.875, 2.89, 1.872, 0.693, 0.0, 0.704, 1.273, 1.042, 0.97, 0.521, 0.115, 0.026, 0.0, 0.155, 0.18, 0.314, 0.289, 0.097, 0.062, 0.015, 0.0, 0.113, 0.132, 0.153, 0.193, 0.093, 0.053, 0.02, 0.0, 0.505, 0.509, 1.227, 1.011, 0.27, 0.187, 0.042, 0.0, 0.134, 0.169, 0.253, 0.226, 0.086, 0.05, 0.01, 0.0, 3.294, 2.023, 7.994, 8.139, 4.47, 2.279, 0.572, 0.0, -0.066, -0.209, 0.079, -0.151, -0.136, 0.069, -0.135, 0.0, -0.265, -0.073, -0.249, 0.227, -0.207, 0.413, -0.737, 0.0, -0.179, -0.211, -0.086, 0.322, -0.408, 0.221, -1.39, 0.0, -0.226, -0.0, -0.349, 0.185, -0.102, 0.284, -0.456, 0.0, -0.268, -0.175, -0.051, 0.111, -0.254, 0.504, -0.644, 0.0, -0.177, -0.081, 0.116, -0.39, -0.161, 0.464, 0.92, 0.0, 0.996, 1.239, 0.905, 1.221, 0.841, 0.082, 0.263, 0.0, 1.042, 0.882, 1.247, 0.87, 1.028, 0.486, 1.899, 0.0, 0.955, 0.884, 1.044, 0.736, 1.354, 1.088, 3.45, 0.0, 1.027, 0.849, 1.335, 0.936, 0.895, 0.413, 1.505, 0.0, 1.036, 1.022, 1.095, 0.956, 1.034, 0.382, 1.329, 0.0, 0.96, 0.779, 0.988, 1.454, 1.062, 0.417, 0.0, 0.0]",0,"(0.2770000000000002, 50.350200000000015)",198.04629856,0.375,-1.09,9.993963056255247,4.232838515360404,1.8042445559101266
80,CC=CC(C#N)C(O)(C=O)C=CC,C10H13NO2,"[2.627, 2.862, 3.08, 3.031, 2.631, 1.705, 0.693, 0.0, 2.5, 2.682, 2.809, 2.734, 2.323, 1.498, 0.693, 0.0, 2.626, 2.86, 3.078, 3.028, 2.628, 1.702, 0.693, 0.0, 2.445, 2.598, 2.69, 2.598, 2.186, 1.406, 0.693, 0.0, 2.618, 2.841, 3.049, 3.019, 2.623, 1.705, 0.693, 0.0, 4.707, 4.634, 5.227, 5.417, 4.938, 3.091, 0.693, 0.0, 0.078, 0.116, 0.212, 0.166, 0.113, 0.032, 0.004, 0.0, 0.074, 0.106, 0.181, 0.174, 0.124, 0.033, 0.004, 0.0, 0.075, 0.112, 0.204, 0.158, 0.107, 0.031, 0.004, 0.0, 0.242, 0.352, 0.618, 0.548, 0.383, 0.104, 0.013, 0.0, 0.057, 0.076, 0.122, 0.141, 0.103, 0.027, 0.003, 0.0, 21.327, 29.001, 41.752, 40.828, 42.612, 18.033, 4.891, 0.0, -0.023, -0.152, 0.052, -0.177, -0.1, -0.258, 0.272, 0.0, -0.025, -0.142, -0.014, -0.144, -0.032, -0.33, 0.298, 0.0, -0.023, -0.152, 0.054, -0.178, -0.104, -0.255, 0.27, 0.0, -0.024, -0.148, 0.014, -0.158, -0.059, -0.302, 0.29, 0.0, -0.024, -0.11, -0.077, -0.118, 0.003, -0.374, 0.29, 0.0, 0.054, -0.372, -0.165, 0.251, 0.079, -1.282, 1.39, 0.0, 0.636, 0.961, 1.036, 1.197, 1.156, 1.06, 0.0, 0.0, 0.649, 0.901, 1.024, 1.21, 1.162, 1.231, 0.0, 0.0, 0.635, 0.962, 1.036, 1.197, 1.157, 1.054, 0.0, 0.0, 0.645, 0.933, 1.034, 1.2, 1.15, 1.152, 0.0, 0.0, 0.645, 0.779, 0.97, 1.268, 1.255, 1.442, 0.0, 0.0, 0.648, 1.023, 0.993, 0.763, 1.243, 2.591, 0.0, 0.0]",0,"(1.20838, 49.74480000000002)",179.094628656,0.4,-1.4,11.6,5.281660899653979,2.8450283059950636
81,CC(=CC#CC=NO)C(=O)C1CN1,C9H10N2O2,"[2.733, 2.73, 2.846, 2.577, 2.302, 2.215, 2.146, 1.892, 2.528, 2.538, 2.559, 2.371, 2.073, 1.903, 1.702, 1.269, 2.731, 2.728, 2.843, 2.575, 2.3, 2.212, 2.142, 1.886, 2.452, 2.452, 2.429, 2.281, 1.968, 1.755, 1.491, 0.985, 2.75, 2.722, 2.832, 2.587, 2.303, 2.229, 2.147, 1.891, 4.447, 4.477, 4.904, 4.399, 4.063, 4.122, 4.001, 3.332, 0.11, 0.12, 0.156, 0.095, 0.077, 0.072, 0.082, 0.1, 0.141, 0.128, 0.171, 0.112, 0.086, 0.085, 0.099, 0.097, 0.104, 0.114, 0.149, 0.091, 0.073, 0.068, 0.078, 0.096, 0.411, 0.398, 0.53, 0.334, 0.261, 0.254, 0.295, 0.308, 0.135, 0.111, 0.143, 0.105, 0.077, 0.082, 0.088, 0.09, 18.846, 22.308, 39.569, 16.472, 8.571, 9.829, 11.092, 9.795, 0.149, -0.128, -0.13, -0.145, -0.24, -0.447, -0.262, 0.763, 0.153, -0.119, -0.064, -0.199, -0.275, -0.565, -0.221, 0.635, 0.148, -0.128, -0.133, -0.143, -0.237, -0.441, -0.265, 0.77, 0.16, -0.125, -0.091, -0.179, -0.265, -0.523, -0.233, 0.672, 0.09, -0.09, -0.02, -0.225, -0.268, -0.598, -0.23, 0.662, -0.18, -0.305, 0.057, -0.03, -0.297, 0.261, 0.362, -0.51, 0.511, 0.894, 1.126, 0.83, 1.037, 1.305, 1.521, 1.037, 0.615, 0.858, 0.98, 0.95, 1.08, 1.493, 1.45, 1.08, 0.508, 0.894, 1.131, 0.825, 1.035, 1.297, 1.525, 1.035, 0.561, 0.88, 1.045, 0.901, 1.068, 1.416, 1.471, 1.068, 0.78, 0.772, 0.837, 1.035, 1.071, 1.627, 1.465, 1.071, 0.838, 1.132, 1.199, 0.824, 1.056, 0.617, 0.713, 1.753]",0,"(-0.06300000000000011, 48.609200000000016)",178.07422756,0.3333333333333333,-1.5999999999999999,9.487719298245615,4.431635802469136,3.094214876033058
82,CN1CC1C1=C(C)C(=O)N=C1,C8H10N2O,"[2.651, 2.856, 2.751, 2.415, 1.953, 0.847, 0.0, 0.0, 2.443, 2.676, 2.499, 2.147, 1.612, 0.539, 0.0, 0.0, 2.648, 2.853, 2.749, 2.412, 1.95, 0.845, 0.0, 0.0, 2.359, 2.611, 2.385, 2.044, 1.473, 0.375, 0.0, 0.0, 2.685, 2.87, 2.759, 2.464, 1.955, 0.793, 0.0, 0.0, 4.041, 4.412, 4.439, 3.629, 3.32, 2.079, 0.0, 0.0, 0.07, 0.101, 0.097, 0.062, 0.059, 0.016, 0.0, 0.0, 0.105, 0.137, 0.123, 0.1, 0.074, 0.015, 0.0, 0.0, 0.066, 0.095, 0.092, 0.058, 0.056, 0.016, 0.0, 0.0, 0.285, 0.39, 0.356, 0.263, 0.218, 0.05, 0.0, 0.0, 0.12, 0.139, 0.124, 0.126, 0.066, 0.01, 0.0, 0.0, 9.649, 16.14, 26.199, 9.526, 11.687, 6.323, 0.0, 0.0, -0.194, 0.174, -0.357, -0.095, 0.233, -1.439, 0.0, 0.0, -0.291, 0.176, -0.374, -0.017, 0.3, -1.145, 0.0, 0.0, -0.189, 0.172, -0.355, -0.097, 0.226, -1.445, 0.0, 0.0, -0.255, 0.185, -0.375, -0.056, 0.295, -1.3, 0.0, 0.0, -0.338, 0.116, -0.334, 0.09, 0.209, -0.697, 0.0, 0.0, 0.001, 0.05, -0.139, -0.019, -0.419, -2.182, 0.0, 0.0, 0.826, 0.587, 1.354, 0.856, 1.318, 4.394, 0.0, 0.0, 1.078, 0.596, 1.271, 0.987, 0.98, 2.811, 0.0, 0.0, 0.815, 0.588, 1.356, 0.85, 1.337, 4.455, 0.0, 0.0, 0.978, 0.585, 1.313, 0.938, 1.096, 3.491, 0.0, 0.0, 1.246, 0.649, 1.158, 1.059, 0.865, 1.405, 0.0, 0.0, 0.526, 0.684, 1.237, 0.715, 2.053, 5.647, 0.0, 0.0]",0,"(0.2279, 42.617000000000026)",150.07931294,0.5,-0.9600000000000001,6.731818945599663,2.0125252926006745,0.9223389909782903
83,CCC1CC2C1C(=O)N=C(C)N2O,C9H14N2O2,"[2.807, 3.124, 3.187, 2.874, 2.28, 1.466, 0.693, 0.0, 2.587, 2.836, 2.883, 2.517, 1.865, 1.312, 0.693, 0.0, 2.804, 3.121, 3.184, 2.871, 2.276, 1.465, 0.693, 0.0, 2.505, 2.719, 2.742, 2.345, 1.68, 1.24, 0.693, 0.0, 2.829, 3.149, 3.177, 2.861, 2.247, 1.437, 0.693, 0.0, 3.951, 4.46, 4.431, 4.055, 3.205, 1.541, 0.693, 0.0, 0.117, 0.177, 0.221, 0.171, 0.13, 0.031, 0.006, 0.0, 0.154, 0.233, 0.244, 0.188, 0.114, 0.03, 0.007, 0.0, 0.111, 0.168, 0.211, 0.163, 0.125, 0.03, 0.006, 0.0, 0.444, 0.666, 0.75, 0.58, 0.384, 0.097, 0.02, 0.0, 0.152, 0.24, 0.209, 0.158, 0.083, 0.022, 0.006, 0.0, 4.029, 7.759, 7.842, 19.335, 12.676, 2.472, 1.052, 0.0, 0.106, -0.032, -0.225, -0.308, 0.224, -0.17, 0.383, 0.0, 0.08, 0.011, -0.199, -0.269, -0.042, -0.076, 0.44, 0.0, 0.106, -0.033, -0.226, -0.31, 0.235, -0.173, 0.38, 0.0, 0.098, -0.008, -0.212, -0.287, 0.069, -0.12, 0.423, 0.0, -0.002, 0.055, -0.164, -0.219, -0.247, 0.04, 0.428, 0.0, -0.028, 0.118, 0.035, -0.462, -0.579, 0.343, 0.438, 0.0, 0.534, 0.786, 1.203, 1.422, 1.186, 1.106, 0.0, 0.0, 0.7, 0.876, 1.118, 1.289, 1.234, 0.837, 0.0, 0.0, 0.529, 0.784, 1.206, 1.427, 1.183, 1.114, 0.0, 0.0, 0.619, 0.833, 1.158, 1.35, 1.22, 0.967, 0.0, 0.0, 0.926, 0.985, 1.014, 1.143, 1.224, 0.488, 0.0, 0.0, 0.503, 0.544, 0.869, 2.005, 2.154, 0.029, 0.0, 0.0]",0,"(1.0509, 47.417500000000025)",182.105527688,0.7777777777777778,-0.9000000000000001,8.687378357904551,2.80268062671716,1.0854748999185175
84,CC(CN)C(=C)C1CC1C(O)CO,C10H19NO2,"[2.697, 2.843, 3.001, 2.662, 2.427, 2.251, 1.854, 0.938, 2.579, 2.702, 2.783, 2.456, 2.159, 1.89, 1.316, 0.433, 2.696, 2.842, 2.999, 2.66, 2.425, 2.248, 1.849, 0.932, 2.528, 2.638, 2.696, 2.362, 2.03, 1.694, 1.036, 0.25, 2.688, 2.828, 2.979, 2.654, 2.417, 2.211, 1.836, 0.94, 3.445, 3.507, 3.434, 3.106, 2.752, 2.303, 1.609, 0.693, 0.082, 0.103, 0.181, 0.093, 0.081, 0.083, 0.068, 0.028, 0.078, 0.096, 0.157, 0.092, 0.08, 0.075, 0.079, 0.04, 0.079, 0.099, 0.175, 0.089, 0.078, 0.08, 0.065, 0.026, 0.254, 0.316, 0.533, 0.295, 0.256, 0.25, 0.241, 0.113, 0.06, 0.071, 0.108, 0.072, 0.063, 0.053, 0.066, 0.037, 2.966, 3.22, 3.232, 2.298, 1.648, 1.105, 0.516, 0.129, -0.0, -0.058, 0.205, -0.199, -0.357, -0.637, -0.222, 1.832, 0.0, -0.051, 0.127, -0.234, -0.412, -0.644, 0.018, 3.049, 0.0, -0.058, 0.208, -0.198, -0.354, -0.635, -0.232, 1.774, 0.0, -0.055, 0.163, -0.221, -0.392, -0.649, -0.078, 2.586, -0.0, -0.036, 0.032, -0.246, -0.424, -0.567, 0.165, 3.56, -0.006, -0.208, -0.058, -0.174, -0.456, 0.123, 0.605, 0.605, 0.587, 0.735, 0.698, 0.989, 1.319, 2.059, 2.119, 0.843, 0.599, 0.71, 0.748, 1.059, 1.412, 1.93, 1.963, 0.066, 0.586, 0.735, 0.696, 0.987, 1.316, 2.062, 2.128, 0.889, 0.595, 0.725, 0.726, 1.029, 1.372, 2.0, 2.011, 0.306, 0.595, 0.647, 0.795, 1.126, 1.501, 1.669, 2.009, 0.297, 1.111, 1.22, 0.963, 1.063, 1.311, 0.619, 0.0, 0.0]",0,"(0.12670000000000042, 52.04800000000003)",185.141578848,0.8,-0.38,10.699239302694137,4.22127215874026,2.300620010423075
85,CC1(CC1C1CN1)ON=CCCN,C9H17N3O,"[2.807, 2.833, 2.762, 2.633, 2.311, 2.12, 2.037, 1.466, 2.587, 2.557, 2.463, 2.309, 2.064, 2.017, 1.797, 1.257, 2.804, 2.83, 2.758, 2.629, 2.307, 2.119, 2.033, 1.463, 2.505, 2.426, 2.331, 2.179, 1.988, 1.981, 1.705, 1.179, 2.829, 2.833, 2.801, 2.655, 2.353, 2.15, 2.1, 1.522, 4.125, 4.099, 3.932, 4.056, 3.577, 3.474, 2.565, 2.197, 0.104, 0.119, 0.097, 0.106, 0.065, 0.034, 0.034, 0.017, 0.15, 0.152, 0.146, 0.149, 0.104, 0.056, 0.063, 0.032, 0.098, 0.113, 0.091, 0.1, 0.061, 0.031, 0.032, 0.016, 0.415, 0.44, 0.395, 0.417, 0.278, 0.146, 0.16, 0.08, 0.161, 0.153, 0.17, 0.159, 0.121, 0.069, 0.083, 0.041, 13.808, 12.385, 15.799, 17.652, 8.56, 10.983, 6.59, 4.292, 0.111, -0.465, -0.455, 0.093, 0.601, 0.097, -0.279, -0.279, 0.079, -0.413, -0.546, 0.222, 0.715, 0.049, -0.474, -0.474, 0.111, -0.465, -0.449, 0.086, 0.592, 0.099, -0.269, -0.269, 0.1, -0.445, -0.521, 0.177, 0.69, 0.071, -0.402, -0.402, 0.009, -0.311, -0.55, 0.275, 0.678, 0.001, -0.577, -0.577, 0.033, -0.075, -0.515, -0.271, 0.235, 0.561, 0.035, -0.368, 0.76, 1.687, 1.364, 1.18, 0.295, 0.339, 0.79, 0.79, 0.763, 1.345, 1.482, 0.861, 0.254, 0.563, 1.313, 1.313, 0.761, 1.701, 1.357, 1.196, 0.3, 0.328, 0.765, 0.765, 0.755, 1.488, 1.444, 0.978, 0.252, 0.478, 1.114, 1.114, 0.803, 1.061, 1.512, 0.693, 0.33, 0.699, 1.63, 1.63, 0.809, 0.821, 1.402, 1.385, 0.636, 0.454, 0.791, 1.493]",0,"(0.08800000000000019, 51.55110000000003)",183.137162164,0.8888888888888888,-0.6100000000000001,8.96515082928919,3.270387401086411,2.003303369298288
86,CC1=CC23CN4CC2C4C(CC1)N3,C11H16N2,"[2.881, 3.308, 3.144, 2.603, 1.642, 0.0, 0.0, 0.0, 2.759, 3.181, 3.014, 2.507, 1.56, 0.0, 0.0, 0.0, 2.879, 3.306, 3.142, 2.601, 1.641, 0.0, 0.0, 0.0, 2.716, 3.135, 2.971, 2.474, 1.531, 0.0, 0.0, 0.0, 2.915, 3.344, 3.183, 2.63, 1.666, 0.0, 0.0, 0.0, 4.043, 4.677, 4.436, 3.271, 1.946, 0.0, 0.0, 0.0, 0.025, 0.04, 0.048, 0.017, 0.006, 0.0, 0.0, 0.0, 0.053, 0.085, 0.101, 0.035, 0.012, 0.0, 0.0, 0.0, 0.023, 0.037, 0.044, 0.015, 0.005, 0.0, 0.0, 0.0, 0.128, 0.203, 0.242, 0.085, 0.028, 0.0, 0.0, 0.0, 0.077, 0.122, 0.146, 0.051, 0.017, 0.0, 0.0, 0.0, 6.513, 21.749, 14.346, 6.764, 1.833, 0.0, 0.0, 0.0, -0.188, -0.196, 0.154, -0.114, -0.114, 0.0, 0.0, 0.0, -0.188, -0.196, 0.154, -0.114, -0.114, 0.0, 0.0, 0.0, -0.187, -0.196, 0.154, -0.114, -0.114, 0.0, 0.0, 0.0, -0.187, -0.196, 0.154, -0.114, -0.114, 0.0, 0.0, 0.0, -0.188, -0.196, 0.154, -0.114, -0.114, 0.0, 0.0, 0.0, -0.094, -0.059, -0.233, 0.024, 0.267, 0.0, 0.0, 0.0, 1.108, 1.135, 0.844, 0.886, 0.886, 0.0, 0.0, 0.0, 1.108, 1.135, 0.844, 0.886, 0.886, 0.0, 0.0, 0.0, 1.108, 1.135, 0.844, 0.886, 0.886, 0.0, 0.0, 0.0, 1.108, 1.135, 0.844, 0.886, 0.886, 0.0, 0.0, 0.0, 1.108, 1.135, 0.844, 0.886, 0.886, 0.0, 0.0, 0.0, 0.839, 1.154, 1.352, 0.556, 0.161, 0.0, 0.0, 0.0]",0,"(0.7510999999999999, 51.49670000000003)",176.131348512,0.8181818181818182,-0.33999999999999997,7.018548269500839,1.8642007125937528,0.6269230994385891
87,CC1NC(=O)CC2(CN2C=O)C1N,C8H13N3O2,"[2.813, 3.118, 3.18, 2.957, 2.329, 1.734, 0.0, 0.0, 2.563, 2.839, 2.865, 2.543, 1.789, 1.018, 0.0, 0.0, 2.81, 3.115, 3.176, 2.953, 2.324, 1.728, 0.0, 0.0, 2.456, 2.734, 2.731, 2.346, 1.517, 0.665, 0.0, 0.0, 2.843, 3.151, 3.215, 2.967, 2.307, 1.655, 0.0, 0.0, 4.456, 4.702, 4.466, 4.638, 4.529, 4.522, 0.0, 0.0, 0.133, 0.179, 0.204, 0.193, 0.117, 0.099, 0.0, 0.0, 0.182, 0.26, 0.279, 0.236, 0.132, 0.079, 0.0, 0.0, 0.126, 0.169, 0.193, 0.183, 0.112, 0.096, 0.0, 0.0, 0.511, 0.723, 0.781, 0.694, 0.409, 0.281, 0.0, 0.0, 0.195, 0.275, 0.31, 0.228, 0.104, 0.044, 0.0, 0.0, 29.177, 50.556, 56.117, 51.728, 33.005, 34.902, 0.0, 0.0, -0.171, 0.135, -0.17, -0.345, -0.248, 1.212, 0.0, 0.0, -0.277, 0.08, -0.121, -0.26, -0.062, 0.877, 0.0, 0.0, -0.166, 0.136, -0.17, -0.347, -0.258, 1.221, 0.0, 0.0, -0.236, 0.114, -0.151, -0.304, -0.128, 1.04, 0.0, 0.0, -0.334, -0.042, -0.017, -0.136, 0.002, 0.453, 0.0, 0.0, 0.15, 0.021, -0.128, -0.472, -0.525, 1.439, 0.0, 0.0, 0.831, 0.568, 0.913, 1.383, 1.776, 1.38, 0.0, 0.0, 1.054, 0.748, 0.971, 1.23, 1.256, 0.796, 0.0, 0.0, 0.821, 0.563, 0.909, 1.387, 1.799, 1.407, 0.0, 0.0, 0.965, 0.662, 0.955, 1.301, 1.463, 1.022, 0.0, 0.0, 1.196, 0.961, 0.961, 1.059, 0.922, 0.474, 0.0, 0.0, 0.472, 0.675, 0.87, 1.517, 2.06, 1.331, 0.0, 0.0]",0,"(-1.5670999999999975, 45.69810000000002)",183.100776656,0.75,-1.1,8.496118021753501,2.4457063711911364,1.0337388201769617
88,CN1CC2OC3C1C3C2(O)C(C)=O,C9H13NO3,"[2.881, 3.314, 3.318, 2.782, 1.801, 1.204, 0.0, 0.0, 2.649, 3.03, 2.961, 2.34, 1.39, 0.999, 0.0, 0.0, 2.879, 3.311, 3.315, 2.779, 1.796, 1.202, 0.0, 0.0, 2.541, 2.888, 2.804, 2.127, 1.213, 0.898, 0.0, 0.0, 2.874, 3.287, 3.267, 2.732, 1.802, 1.166, 0.0, 0.0, 4.072, 4.424, 4.468, 4.371, 2.979, 2.197, 0.0, 0.0, 0.172, 0.304, 0.383, 0.225, 0.055, 0.03, 0.0, 0.0, 0.165, 0.271, 0.323, 0.199, 0.069, 0.024, 0.0, 0.0, 0.165, 0.293, 0.37, 0.217, 0.052, 0.029, 0.0, 0.0, 0.536, 0.91, 1.112, 0.671, 0.205, 0.084, 0.0, 0.0, 0.126, 0.19, 0.208, 0.134, 0.061, 0.015, 0.0, 0.0, 4.885, 17.118, 13.039, 18.972, 2.374, 6.654, 0.0, 0.0, -0.148, -0.284, 0.152, -0.025, -0.024, -0.35, 0.0, 0.0, -0.209, -0.307, 0.165, 0.012, 0.132, -0.304, 0.0, 0.0, -0.146, -0.283, 0.152, -0.026, -0.031, -0.351, 0.0, 0.0, -0.183, -0.3, 0.162, -0.003, 0.07, -0.329, 0.0, 0.0, -0.263, -0.299, 0.156, 0.037, 0.219, -0.207, 0.0, 0.0, -0.001, -0.146, -0.085, -0.006, 0.134, -0.858, 0.0, 0.0, 0.824, 1.102, 0.886, 1.191, 0.975, 1.3, 0.0, 0.0, 0.955, 1.128, 0.818, 1.113, 1.013, 1.162, 0.0, 0.0, 0.819, 1.101, 0.888, 1.194, 0.977, 1.303, 0.0, 0.0, 0.893, 1.12, 0.851, 1.148, 0.971, 1.236, 0.0, 0.0, 1.135, 1.119, 0.718, 1.027, 1.34, 0.871, 0.0, 0.0, 0.475, 0.746, 0.928, 1.793, 1.249, 3.4, 0.0, 0.0]",0,"(-0.9823000000000006, 44.19980000000002)",183.089543276,0.8888888888888888,-0.45,7.908273992985441,1.9692692276760586,0.6734351051094728
